window_title,timestamp,category,app_name
Define and Use Equations - Google Chrome,2023-10-12 11:04:53.813460,Browsers,Google Chrome
Define and Use Equations - Google Chrome,2023-10-12 11:05:23.832634,Browsers,Google Chrome
Define and Use Equations - Google Chrome,2023-10-12 11:05:53.848518,Browsers,Google Chrome
Define and Use Equations - Google Chrome,2023-10-12 11:06:23.851671,Browsers,Google Chrome
Define and Use Equations - Google Chrome,2023-10-12 11:06:53.867593,Browsers,Google Chrome
Define and Use Equations - Google Chrome,2023-10-12 11:07:23.881950,Browsers,Google Chrome
Define and Use Equations - Google Chrome,2023-10-12 11:07:53.887127,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:08:23.888188,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:08:53.904209,Browsers,Google Chrome
Define and Use Equations - Google Chrome,2023-10-12 11:09:23.909275,Browsers,Google Chrome
Define and Use Equations - Google Chrome,2023-10-12 11:09:53.918492,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:10:23.923574,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:10:53.940342,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:11:23.950359,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:11:53.950430,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:12:23.958772,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:12:53.963985,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:13:23.979292,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:13:54.001592,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:14:24.007511,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:14:54.015225,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:15:24.028756,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:15:54.051433,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:16:24.052947,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:16:54.055012,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:17:24.067417,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:17:54.067597,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:18:24.067981,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:18:54.080021,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:19:24.097791,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:19:54.100476,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:20:24.117503,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:20:54.303772,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:21:24.315759,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:21:54.333069,Browsers,Google Chrome
Define and Use Equations - Google Chrome,2023-10-12 11:22:24.341603,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:22:54.348525,Browsers,Google Chrome
Define and Use Equations - Google Chrome,2023-10-12 11:23:24.357612,Browsers,Google Chrome
Define and Use Equations - Google Chrome,2023-10-12 11:23:54.363840,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:24:24.380245,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:24:54.393832,Browsers,Google Chrome
Define and Use Equations - Google Chrome,2023-10-12 11:25:24.405598,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:25:54.426000,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:26:24.427323,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:26:54.439372,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:27:24.445811,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:27:54.445853,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:28:24.456015,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:28:54.470476,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:29:24.480738,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:29:54.492201,Browsers,Google Chrome
Define and Use Equations - Google Chrome,2023-10-12 11:30:24.493717,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:30:54.513556,Browsers,Google Chrome
Define and Use Equations - Google Chrome,2023-10-12 11:31:24.524103,Browsers,Google Chrome
Define and Use Equations - Google Chrome,2023-10-12 11:31:54.542806,Browsers,Google Chrome
Define and Use Equations - Google Chrome,2023-10-12 11:32:24.552824,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:32:54.555413,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:33:24.559029,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:33:54.559313,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:34:24.572407,Browsers,Google Chrome
Define and Use Equations - Google Chrome,2023-10-12 11:34:54.580108,Browsers,Google Chrome
Define and Use Equations - Google Chrome,2023-10-12 11:35:24.592929,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:35:54.606780,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:36:24.607562,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:36:54.622422,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:37:24.622652,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:37:54.635483,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:38:24.641995,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:38:54.657146,Browsers,Google Chrome
Define and Use Equations - Google Chrome,2023-10-12 11:39:24.658314,Browsers,Google Chrome
Define and Use Equations - Google Chrome,2023-10-12 11:39:54.661021,Browsers,Google Chrome
Define and Use Equations - Google Chrome,2023-10-12 11:40:24.670368,Browsers,Google Chrome
Define and Use Equations - Google Chrome,2023-10-12 11:40:54.688071,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:41:24.691087,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:41:54.697776,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:42:24.711000,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:42:54.721470,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:43:24.721592,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:43:54.737093,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:44:24.753524,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:44:54.761191,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 11:45:24.766654,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:45:54.781125,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:46:24.795725,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:46:54.816527,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:47:24.830276,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:47:54.836707,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:48:24.851377,Browsers,Google Chrome
Define and Use Equations - Google Chrome,2023-10-12 11:48:54.853199,Browsers,Google Chrome
Define and Use Equations - Google Chrome,2023-10-12 11:49:24.866640,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:49:54.882247,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:50:24.894104,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:50:55.102231,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:51:25.117927,Browsers,Google Chrome
Define and Use Equations - Google Chrome,2023-10-12 11:51:55.133216,Browsers,Google Chrome
Define and Use Equations - Google Chrome,2023-10-12 11:52:25.149765,Browsers,Google Chrome
Define and Use Equations - Google Chrome,2023-10-12 11:52:55.164313,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:53:25.166287,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:53:55.166857,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:54:25.178514,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:54:55.181202,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:55:25.181842,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:55:55.193511,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:56:25.200852,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:56:55.214551,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:57:25.230474,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:57:55.232049,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:58:25.247565,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:58:55.263049,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:59:25.276738,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 11:59:55.279645,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 12:00:25.295551,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 12:00:55.299066,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 12:01:25.310539,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 12:01:55.311523,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 12:02:25.326634,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 12:02:55.339891,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 12:03:25.363710,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 12:03:55.366795,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 12:04:25.373827,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 12:04:55.377956,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 12:05:25.382836,Browsers,Google Chrome
Define and Use Equations - Google Chrome,2023-10-12 12:05:55.408873,Browsers,Google Chrome
CS236 LaTex Aid - Google Chrome,2023-10-12 12:06:25.423984,Browsers,Google Chrome
"Google Calendar - Week of October 8, 2023 - Google Chrome",2023-10-12 12:06:55.435499,Browsers,Google Chrome
CS236 LaTex Aid - Google Chrome,2023-10-12 12:07:25.445797,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 12:07:55.453547,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 12:08:25.473632,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 12:08:55.488557,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 12:09:25.503815,Browsers,Google Chrome
Downloads,2023-10-12 12:09:55.506609,Other,unknown
window_activity_log - Copy (2) - Excel,2023-10-12 12:10:25.511653,Other,Excel
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 12:10:55.537000,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 12:11:25.549718,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 12:11:55.550799,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 12:12:25.556050,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 12:12:55.564109,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 12:13:25.567324,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 12:13:55.580553,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 12:14:25.593363,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 12:14:55.602194,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 12:15:25.608171,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 12:15:55.613915,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 12:16:25.629412,Browsers,Google Chrome
CS236: Generative AI - Online LaTeX Editor Overleaf - Google Chrome,2023-10-12 12:16:55.629591,Browsers,Google Chrome
Bing - Google Chrome,2023-10-12 12:17:25.638728,Browsers,Google Chrome
TurboTax Online - Google Chrome,2023-10-12 12:17:55.642377,Browsers,Google Chrome
TurboTax Online - Google Chrome,2023-10-12 12:18:25.654962,Browsers,Google Chrome
TurboTax Online - Google Chrome,2023-10-12 12:18:55.671048,Browsers,Google Chrome
TurboTax Online - Google Chrome,2023-10-12 12:19:25.675167,Browsers,Google Chrome
TurboTax Online - Google Chrome,2023-10-12 12:19:55.693278,Browsers,Google Chrome
TurboTax Online - Google Chrome,2023-10-12 12:20:25.701954,Browsers,Google Chrome
TurboTax Online - Google Chrome,2023-10-12 12:20:55.918814,Browsers,Google Chrome
TurboTax Online - Google Chrome,2023-10-12 12:21:25.922494,Browsers,Google Chrome
TurboTax Premium 2022 - Google Chrome,2023-10-12 12:21:55.938523,Browsers,Google Chrome
TurboTax Premium 2022 - Google Chrome,2023-10-12 12:22:25.952438,Browsers,Google Chrome
TurboTax Premium 2022 - Google Chrome,2023-10-12 12:22:55.968935,Browsers,Google Chrome
TurboTax Premium 2022 - Google Chrome,2023-10-12 12:23:25.986368,Browsers,Google Chrome
TurboTax Premium 2022 - Google Chrome,2023-10-12 12:23:56.003566,Browsers,Google Chrome
TurboTax Premium 2022 - Google Chrome,2023-10-12 12:24:26.017090,Browsers,Google Chrome
TurboTax Premium 2022 - Google Chrome,2023-10-12 12:24:56.034836,Browsers,Google Chrome
TurboTax Premium 2022 - Google Chrome,2023-10-12 12:25:26.044146,Browsers,Google Chrome
Internal Login - Google Chrome,2023-10-12 12:25:56.070407,Browsers,Google Chrome
Windows Security,2023-10-12 12:26:26.077839,Other,unknown
Bing - Google Chrome,2023-10-12 12:26:56.085513,Browsers,Google Chrome
My Tax Documents - Workday - Google Chrome,2023-10-12 12:27:26.099072,Browsers,Google Chrome
